ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0045621,positive regulation of lymphocyte differentiation,130,-0.5436264287252064,-1.7799520123813257,4.4392672446361484e-5,0.002075950468751225,0.0019123271754515382,2252,"tags=34%, list=15%, signal=29%",H2-Aa/Rasgrp1/Il15ra/Egr3/Il6/Cd74/Adam8/Sox13/Flt3l/Il18/H2-M3/Spi1/Runx3/H2-DMa/Inpp5d/Nckap1l/Nfkbid/Carmil2/Socs1/Il4/Il21/Wnt10b/H2-Ea/Tox/Cd83/Ptprc/Syk/Rhoh/Ifng/Sash3/Tnfsf4/Il2/Il15/Zap70/Il7r/Il10/Il2rg/Tespa1/Lck/Cd27/Il12a/Ccr7/Foxp3/Lef1
GO:0045055,regulated exocytosis,232,-0.4633629046901685,-1.6324134445758538,4.8317228754386525e-5,0.0022423586617376654,0.0020656193249781987,2023,"tags=28%, list=14%, signal=25%",Rab3a/D6Wsu163e/Doc2b/Ptafr/Rapgef4/Syt9/Myo1f/Nlgn1/Cacna1d/Mical1/Adora3/Stxbp1/F2rl1/Plek/Unc13a/Stx1a/Scn11a/Spi1/Cacna1a/Pram1/Cacna1h/Syt2/Prkcb/Eqtn/Nckap1l/Lrrk2/Trim9/Itgb2/Abca12/P2rx1/Il4/Rimbp2/Htr1b/Erc2/Nkg7/Pla2g3/Lat2/Cd160/Nppc/Ccl3/Pex5l/Unc13d/Btk/Pclo/Otof/Syt3/Syt11/Fgr/Il13ra2/Syk/Sv2a/Coro1a/Fcer1a/P2ry4/Slc18a2/Stx11/Gata1/Rac2/Scamp5/Cacna1b/Slc4a8/Lat/Crhr1/Syt13/Cacna1i
GO:0042093,T-helper cell differentiation,71,-0.6186132563781297,-1.8459088215253987,5.158339865366523e-5,0.002375939098889874,0.00218867115300593,2219,"tags=38%, list=15%, signal=33%",Batf/Spn/Il6/Il6ra/Il18/Cracr2a/Smad7/Tbx21/Ascl2/Gadd45g/Nfkbid/Il27/Il4/Il21/Cd69/Myb/Irf4/H2-Ea/Stat4/Gpr183/Ly9/Tnfsf4/Il2/Slamf6/Ccr7/Foxp3/Lef1
GO:0046634,regulation of alpha-beta T cell activation,106,-0.5599659598733513,-1.7704018831366386,5.748161735588814e-5,0.0026278536412102293,0.002420730170030764,2145,"tags=37%, list=14%, signal=32%",Il6/Xcl1/Prdm1/Cd274/Il18/Smad7/Tbx21/Runx3/Cd80/Ascl2/Dapl1/Nckap1l/Nfkbid/Tnfrsf14/Il27/Socs1/Il4/Cd69/Cd160/Clec4g/H2-Ea/Cd83/Card11/Ptprc/Cd3e/Syk/Prkcq/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Zap70/Rasal3/Il2rg/Btla/Il12a/Ccr7/Foxp3
GO:0048535,lymph node development,31,-0.7634607675631512,-1.9709682476399226,6.79065262011772e-5,0.0030814472556178634,0.0028385722180468693,781,"tags=29%, list=5%, signal=28%",Tox/Lta/Il15/Il7r/Flt3/Ltb/Ccr7/Cxcr5/Cxcl13
GO:0002705,positive regulation of leukocyte mediated immunity,129,-0.5288859224666377,-1.7266159992265209,7.109504824777468e-5,0.0031790384347873553,0.0029284714072709958,1888,"tags=29%, list=13%, signal=25%",Il6/Xcl1/Scimp/Il18/Ptafr/C3/F2rl1/H2-M3/Tbx21/Spi1/Il1b/Vav1/Itgb2/Il4/Il21/Cd160/Dennd1b/H2-Ea/Btk/Clcf1/Ptprc/Stap1/Lta/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Sh2d1a/Cd40/Slamf6/Pagr1a/Slamf1/Il12a/Foxp3/Fcer2a
GO:0010720,positive regulation of cell development,499,-0.387085377511176,-1.4490171454715408,7.081329509242366e-5,0.0031790384347873553,0.0029284714072709958,2286,"tags=25%, list=15%, signal=22%",Tnfrsf1b/Nfkbiz/Lrp8/Dixdc1/Robo1/Plxnb3/H2-Aa/Gfi1b/Rasgrp1/Sema7a/Arhgap32/Il15ra/Metrn/Fbxo31/Caprin2/Ntf3/Limk1/Egr3/Il6/Cd74/Aspm/Sox2/Adam8/Eef2k/Islr2/Sox13/Gja1/Flt3l/Aurka/Il18/Khdc3/Trpv2/Arrb2/Rfx3/Tlr9/Twf2/Smad7/Gper1/Ocstamp/Ikzf1/H2-M3/Zeb2/Hcls1/Spi1/Runx3/H2-DMa/Ccl5/Akap5/Tesc/Pak3/Ptprz1/Inpp5d/Slitrk1/Nckap1l/Nfkbid/Il1b/E2f1/Bhlhb9/Carmil2/Socs1/Cd101/Il4/Il21/Nkx6-1/Olig2/Cdh4/Dlg4/Pla2g3/Lpar3/Sgk1/Wnt10b/Grip2/Myb/Ccl3/Hapln2/Nog/H2-Ea/Sox8/Vcan/Ache/Gfap/Tox/Trp73/Clcf1/Cd83/Ptprc/L1cam/Bcl2/Cxcr4/Lta/Mpl/Mag/Syk/Rhoh/Ifng/Sash3/Rgs14/Dll3/Chodl/Tnfsf4/Il2/Il15/Gpr68/Il33/Zap70/Il7r/Cd4/Il10/Il2rg/Lrp2/Tespa1/Dlk1/Lck/Robo2/Cd40lg/Cd27/Snap91/Gh/Il12a/Ccr7/Foxp3/Dscam/Lef1/Cux2/Plag1
GO:0002260,lymphocyte homeostasis,87,-0.583906846040444,-1.7923122305746737,7.26595064172241e-5,0.0032254502631298173,0.0029712251251162347,1781,"tags=29%, list=12%, signal=25%",Tnfaip3/Tnfrsf17/Sh2b2/Ccnb2/Nckap1l/Mef2c/Pik3cd/Dock10/Foxn1/Tnfrsf13b/Bcl2/Tnfrsf4/Coro1a/Sash3/Tnfsf4/Il2/Dock11/Il7r/Gapt/Gpr174/Chst3/Sit1/Lat/Tnfrsf13c/Foxp3
GO:0002708,positive regulation of lymphocyte mediated immunity,107,-0.5618651817776378,-1.7789410813883075,7.510698452812008e-5,0.0033101106994191626,0.0030492127531635874,1318,"tags=26%, list=9%, signal=24%",C3/H2-M3/Tbx21/Il1b/Vav1/Il4/Il21/Cd160/Dennd1b/H2-Ea/Btk/Clcf1/Ptprc/Lta/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Sh2d1a/Cd40/Slamf6/Pagr1a/Slamf1/Il12a/Foxp3/Fcer2a
GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",74,-0.6028261075216204,-1.7999397231694367,7.719267625267818e-5,0.0033777309623136183,0.0031115032886511857,2145,"tags=39%, list=14%, signal=34%",Il6/Xcl1/Cd274/Il18/Smad7/Tbx21/Runx3/Ascl2/Nckap1l/Nfkbid/Tnfrsf14/Il27/Socs1/Il4/Cd69/Cd160/H2-Ea/Cd83/Card11/Cd3e/Prkcq/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il2rg/Ccr7/Foxp3
GO:0032609,type II interferon production,125,-0.5267343726122641,-1.7054170014121193,8.450650362101809e-5,0.003671537880725935,0.003382152787698977,1765,"tags=32%, list=12%, signal=28%",Tlr9/Tlr8/Ufsp2/F2rl1/H2-M3/Runx3/Txk/Gadd45g/Irf8/Il1b/Il27/Avpr2/Carmil2/Il21/Laptm5/Cd160/Nlrp6/Pglyrp2/Lta/Cd3e/Cd96/Zg16/Sash3/Tnfsf4/Il2/Eomes/Il33/Il10/Itk/Il27ra/Slamf6/Cd40lg/Cd2/Cd27/Flt3/Slamf1/Tnfrsf13c/Il12a/Ccr7/Foxp3
GO:0002714,positive regulation of B cell mediated immunity,45,-0.6978076988155807,-1.9257038923322891,8.948855738586352e-5,0.003833614703117482,0.003531454958745781,1150,"tags=33%, list=8%, signal=31%",C3/Tbx21/Il4/Btk/Clcf1/Ptprc/Lta/Ifng/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Cd40/Pagr1a/Fcer2a
GO:0002891,positive regulation of immunoglobulin mediated immune response,45,-0.6978076988155807,-1.9257038923322891,8.948855738586352e-5,0.003833614703117482,0.003531454958745781,1150,"tags=33%, list=8%, signal=31%",C3/Tbx21/Il4/Btk/Clcf1/Ptprc/Lta/Ifng/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Cd40/Pagr1a/Fcer2a
GO:0050879,multicellular organismal movement,63,0.6320955013762223,1.8659580134456477,9.052788390356477e-5,0.0038512070610641513,0.00354766071350154,1150,"tags=33%, list=8%, signal=31%",Myh8/Myh7/Casq1/Jsrp1/Tnnc2/Tnnt3/Tnni2/Atp2a1/Ascl1/Tnni1/Tnnt1/Tcap/Mylk2/Scn4a/Stac3/Chrna1/Ccdc78/Tnnc1/Slc8a3/Kcnj2/Chrne
GO:0043299,leukocyte degranulation,77,-0.5946485750968108,-1.792752002468697,9.708365241864474e-5,0.004073523662442587,0.0037524546547682367,1998,"tags=40%, list=13%, signal=35%",D6Wsu163e/Ptafr/Myo1f/Adora3/Stxbp1/F2rl1/Scn11a/Spi1/Pram1/Nckap1l/Itgb2/Il4/Nkg7/Pla2g3/Lat2/Cd160/Nppc/Ccl3/Unc13d/Btk/Fgr/Il13ra2/Syk/Coro1a/Fcer1a/Slc18a2/Stx11/Gata1/Rac2/Lat/Crhr1
GO:0002275,myeloid cell activation involved in immune response,96,-0.5686031977229244,-1.779791785536058,9.680784027356707e-5,0.004073523662442587,0.0037524546547682367,1868,"tags=33%, list=12%, signal=29%",Ptafr/Sucnr1/Myo1f/Adora3/Stxbp1/F2rl1/Scn11a/Spi1/Pram1/Itgb2/Il4/Pla2g3/Lat2/Nppc/Ccl3/Unc13d/Btk/Dock2/Fgr/Ptpn6/Il13ra2/Syk/Ifng/Fcer1a/Il33/Slc18a2/Stx11/Gata1/Rac2/Lat/Crhr1/Slamf1
GO:0045580,regulation of T cell differentiation,172,-0.4935631853256125,-1.6723879072312287,1.0453842210175605e-4,0.004356478733301752,0.0040131076325636535,1629,"tags=24%, list=11%, signal=22%",H2-M3/Tbx21/Runx3/H2-DMa/Fancd2/Ascl2/Nckap1l/Nfkbid/Il27/Carmil2/Socs1/Il4/Foxn1/Wnt10b/Cd69/Clec4g/H2-Ea/Tox/Cd83/Card11/Ptprc/Syk/Ctla4/Rhoh/Cyp26b1/Ifng/Sash3/Tnfsf4/Il2/Il15/Zap70/Il7r/Dtx1/Il2rg/Tespa1/Lck/Cd27/H2-Oa/Il12a/Ccr7/Foxp3/Lef1
GO:0048291,isotype switching to IgG isotypes,17,-0.8379646008277023,-1.9017023258318897,1.056268838066975e-4,0.004372096555404249,0.004027494481420379,1592,"tags=53%, list=11%, signal=47%",Tbx21/Il4/Ptprc/Ifng/Il2/Cd40/Il27ra/Pagr1a/Foxp3
GO:0032660,regulation of interleukin-17 production,42,-0.6788893458997625,-1.8612198204135033,1.1177890243279367e-4,0.004595688297337543,0.0042334630585814685,2348,"tags=48%, list=16%, signal=40%",Ccl1/Parp1/Il6/Ccn1/Il18/Rftn1/Nckap1l/Il21/Btk/Osm/Prkcq/Ly9/Ifng/Tnfsf4/Il2/Il15/Il27ra/Slamf6/Il12a/Foxp3
GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",40,-0.7123983910397667,-1.9392265265731243,1.164606993607867e-4,0.004756254961894529,0.004381374100162649,1358,"tags=45%, list=9%, signal=41%",Il6/Xcl1/Il18/Nckap1l/Nfkbid/Socs1/Cd160/H2-Ea/Cd83/Card11/Cd3e/Prkcq/Ifng/Sash3/Tnfsf4/Il2rg/Ccr7/Foxp3
GO:0045191,regulation of isotype switching,37,-0.7198644540215275,-1.9225522673978341,1.1743936069995298e-4,0.004764460421509351,0.004388932817793293,1150,"tags=30%, list=8%, signal=28%",Tbx21/Il4/Clcf1/Ptprc/Ifng/Tnfsf4/Il2/Cd40/Il27ra/Pagr1a/Foxp3
GO:0071467,cellular response to pH,22,-0.7987343051198235,-1.9061860345045558,1.2115402921596168e-4,0.00488282620379593,0.004497969187166001,808,"tags=45%, list=5%, signal=43%",Trpv1/Gja1/Hyal1/Asic2/Hvcn1/Kcnk4/Gpr68/Asic1/Gh/Insrr
GO:0072678,T cell migration,67,-0.6083955984731887,-1.8044021703856603,1.339921273252941e-4,0.005364939686240207,0.004942083210119723,1466,"tags=30%, list=10%, signal=27%",Ccl5/Ascl2/Tnfrsf14/Cd69/Cxcl10/Cxcr3/Ccl3/Gpr15/Gpr183/Itgal/Coro1a/Tnfsf4/Itgb7/Myo1g/Il27ra/Tnfsf14/Fut7/Ccr7/Ccr6/Cxcl13
GO:0002361,"CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",10,-0.89716742386862125,-1.8322478993098121,1.3528012260530107e-4,0.005378571465048676,0.004954640552627447,842,"tags=70%, list=6%, signal=66%",H2-Ea/Tox/Ifng/Il2rg/Pla2g2d/Fut7/Foxp3
GO:1903706,regulation of hemopoiesis,388,-0.4036392305677694,-1.4890413238919917,1.360885695531415e-4,0.005378571465048676,0.004954640552627447,1673,"tags=19%, list=11%, signal=18%",Ocstamp/Hoxa7/Ikzf1/H2-M3/P4htm/Tbx21/Nfam1/Hmgb2/Hcls1/Spi1/Runx3/H2-DMa/Fancd2/Ccl5/Gpr137/Ascl2/Tesc/Slamf8/Inpp5d/Nckap1l/Nfkbid/Mef2c/Il27/Ets1/Carmil2/Socs1/Cd101/Il4/Foxn1/Il21/Pla2g3/Wnt10b/Cd69/Myb/Ccl3/Clec4g/H2-Ea/Tox/Pglyrp2/Cd83/L3mbtl1/Card11/Ptprc/Ptpn6/Mpl/Syk/Ctla4/Rhoh/Cyp26b1/Ifng/Sash3/Tnfsf4/Il2/Il15/Gpr68/Zap70/Il7r/Dtx1/Cd4/Il10/Il2rg/Tespa1/Dlk1/Gata1/Lck/Gpr171/Cd40lg/Cd27/Ikzf3/Flt3/H2-Oa/Il12a/Ccr7/Foxp3/Lef1
GO:0045582,positive regulation of T cell differentiation,113,-0.5363549807497211,-1.7149789532202144,1.4672516998156783e-4,0.005761784559660798,0.005307649367551856,1629,"tags=30%, list=11%, signal=27%",Egr3/Il6/Cd74/Adam8/Sox13/Il18/H2-M3/Runx3/H2-DMa/Nckap1l/Nfkbid/Carmil2/Socs1/Il4/Wnt10b/H2-Ea/Cd83/Ptprc/Syk/Rhoh/Ifng/Sash3/Tnfsf4/Il2/Zap70/Il7r/Il2rg/Tespa1/Lck/Cd27/Il12a/Ccr7/Foxp3/Lef1
GO:0002702,positive regulation of production of molecular mediator of immune response,129,-0.5173162634106363,-1.688845361773133,1.6147947530200334e-4,0.006300785131847595,0.005804166725404223,2336,"tags=32%, list=16%, signal=27%",Shld2/Sema7a/Tlr3/Il6/Cd74/Klk7/Xcl1/Scimp/Inava/Il18/Tlr9/F2rl1/H2-M3/Tbx21/Irf5/Mzb1/Il1b/Tnfrsf14/Il4/Il21/Laptm5/Cd160/Dennd1b/Btk/Clcf1/Ptprc/Tnfrsf4/Syk/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Il33/Il10/Cd40/Pagr1a/Cd27/Slamf1/Cd37
GO:0048302,regulation of isotype switching to IgG isotypes,16,-0.8380150767173666,-1.8855100071063957,1.6605791395307498e-4,0.006429006502121971,0.005922281880144318,1592,"tags=56%, list=11%, signal=50%",Tbx21/Il4/Ptprc/Ifng/Il2/Cd40/Il27ra/Pagr1a/Foxp3
GO:0060538,skeletal muscle organ development,198,0.46664882764345794,1.604843615175343,1.6782299288725717e-4,0.006429006502121971,0.005922281880144318,1174,"tags=20%, list=8%, signal=19%",Myoz2/Ankrd2/Acta1/Casq1/Ryr1/Mylpf/Klhl41/Myf6/Synb/Rbfox1/Mstn/Lmod3/Myod1/Myoz1/Plagl1/Myog/Klhl40/Popdc3/Cav2/Myom1/S100b/Cacna1s/Six1/Mylk2/Des/Myt1/Rbm24/Igf2/Kel/Sox11/Cntfr/Disp1/Stac3/Chrna1/Bves/Mettl21c/Popdc2/Gpc1/Twist1/Gpcpd1
GO:0090257,regulation of muscle system process,237,0.44717218849462315,1.5692378622655834,1.6791397981382882e-4,0.006429006502121971,0.005922281880144318,2249,"tags=28%, list=15%, signal=24%",Prkag3/Myh7/Cacng1/Ccn4/Sgca/Casq1/Ryr1/Ttn/Tnnc2/Tnnt3/Mstn/Adra1b/Atp2a1/Tnni1/Tnnt1/Gdf1/Trim63/Myog/Abat/Cacna1s/Mylk2/Prkg1/Ptger3/Srl/Scn4a/Edn3/Gsn/Igfbp5/Nr4a3/Calca/Tnnc1/Slc8a3/Ctnna3/Tmem38a/Tacr3/Chrm2/Kcnj2/Smad3/Pde9a/Abcc8/Mtmr4/Fxyd1/Nol3/Myh7b/Cacnb2/Nr3c1/Adra1a/Akap6/Pak1/Kbtbd13/Adra2a/Ppara/Jarid2/Zdhhc21/Atp1a2/Slc25a4/Casq2/Prkca/Dsp/Ptgs2/Myl3/Fkbp1b/Cav1/Stc1/Pde5a/Sphk1/Dmpk
GO:0002438,acute inflammatory response to antigenic stimulus,27,-0.7591086414590968,-1.894164140581577,2.0003496392978506e-4,0.007611268254868716,0.007011359539899167,1163,"tags=52%, list=8%, signal=48%",Icam1/Spn/C3/Npy5r/Nlrp6/Btk/Fcer1a/Bdkrb2/Cxcr2/Pla2g2d/Il31ra/Cd6/Fut7/Ccr7
GO:0007259,cell surface receptor signaling pathway via JAK-STAT,129,-0.5138957262774536,-1.677678579128291,2.0330085040649125e-4,0.007687784009815836,0.007081844438136449,2312,"tags=29%, list=15%, signal=25%",Tnfrsf18/Il15ra/Csf2ra/Il6/Egf/Il6ra/Il18/Il10ra/Crlf3/Crlf1/Cntf/Ccl5/Socs1/Il4/Il21/Agap2/Cish/Csf2/Lep/Cdk5r1/Stat4/Clcf1/Ptprc/Osm/Ifng/Il2/Hes5/Il15/Il7r/Il10/Stra6/Il31ra/Cd40/Lck/Dab1/Il22ra2/Gh/Il12a
GO:0014888,striated muscle adaptation,50,0.6469313720298878,1.8199420888493498,2.185170663191541e-4,0.0082124880262033,0.0075651920732126895,1188,"tags=30%, list=8%, signal=28%",Myoz2/Myh7/Acta1/Mstn/Myod1/Myoz1/Tnni1/Tnnt1/Myog/Tcap/Cacna1s/Gsn/Igfbp5/Tnnc1/Smad3
GO:0043320,natural killer cell degranulation,11,-0.8775685453785895,-1.8291446587070117,2.2152114042507196e-4,0.008274625038073115,0.007622431539273496,1013,"tags=45%, list=7%, signal=42%",Nkg7/Cd160/Unc13d/Coro1a/Stx11
GO:0046635,positive regulation of alpha-beta T cell activation,65,-0.6134867720782561,-1.8110787200786598,2.2334374850692659e-4,0.008292144262748075,0.007638569925012015,1513,"tags=34%, list=10%, signal=31%",Runx3/Cd80/Nckap1l/Nfkbid/Socs1/Cd160/H2-Ea/Cd83/Card11/Ptprc/Cd3e/Syk/Prkcq/Ifng/Sash3/Tnfsf4/Zap70/Rasal3/Il2rg/Il12a/Ccr7/Foxp3
GO:0003007,heart morphogenesis,266,0.4355503077067754,1.5439841434039372,2.2470873364020363e-4,0.008292564471565587,0.00763895701360261,2461,"tags=27%, list=16%, signal=23%",Myl2/Myh7/Foxn4/Ccdc40/Wnt16/Ryr1/Ttn/Adamts19/Alpk2/Xirp2/Isl1/Mesp1/Tnni1/Ccdc39/Foxh1/Tcap/Synpo2l/Xirp1/Bmp5/Adprhl1/Six1/Lbx1/Mylk2/Adgrg6/Wnt5a/Tbx5/Pcdha9/Eva1a/Rbm20/Actc1/Sox4/Sox11/Thbs1/Tnnc1/Twist1/Aplnr/Smad3/Ahr/Bmpr2/Sema3c/Npy1r/Id2/Eya1/Rnls/Aldh1a2/Fgfr2/Tbx3/Abcc9/Ctnnb1/Smarcd3/Ihh/Ift57/Prox1/Pbrm1/Mdm4/Dnah11/Angpt1/Dsp/Pou4f1/Zmiz1/Rtn4/Myl3/Fhl2/Pitx2/Cited2/Wnt2/Nphp3/Foxc1/Tgfbr1/Insr/Setdb2/Msx1/Smo
GO:0031294,lymphocyte costimulation,30,-0.7333408210020277,-1.8850542584512364,2.32137121529136e-4,0.008449542723120427,0.007783562475496778,2174,"tags=57%, list=15%, signal=49%",Tnfsf13b/Spn/Pdcd1lg2/Cd274/Cd80/Tnfrsf14/Vav1/Il4/Cd160/Card11/Cd3e/Efnb3/Tnfsf4/Tnfsf14/Cd5/Tnfrsf13c/Ccr7
GO:0032729,positive regulation of type II interferon production,77,-0.5775310066744188,-1.7411457994913466,2.320726932091614e-4,0.008449542723120427,0.007783562475496778,1888,"tags=34%, list=13%, signal=30%",Il18/Tlr9/Tlr8/F2rl1/H2-M3/Txk/Irf8/Il1b/Il27/Carmil2/Il21/Cd160/Lta/Cd3e/Sash3/Tnfsf4/Il2/Il27ra/Slamf6/Cd40lg/Cd2/Cd27/Flt3/Slamf1/Tnfrsf13c/Il12a
GO:0001776,leukocyte homeostasis,128,-0.5151285719606421,-1.6750405884757538,2.3310034609979628e-4,0.008449542723120427,0.007783562475496778,1781,"tags=26%, list=12%, signal=23%",Tnfaip3/Tnfrsf17/Sh2b2/Ccnb2/Xkr8/Jam3/Nckap1l/Mef2c/Pik3cd/Dock10/Foxn1/Tnfrsf13b/Btk/Gpr183/Bcl2/Tnfrsf4/Mpl/Coro1a/Ifng/Sash3/Tnfsf4/Il2/Cxcr2/Dock11/Il7r/Gapt/Gpr174/Flt3/Chst3/Sit1/Lat/Tnfrsf13c/Foxp3
GO:0048266,behavioral response to pain,29,-0.7427733044928513,-1.8736804351223555,2.350509766110917e-4,0.008470131074820869,0.007802528084285216,1542,"tags=48%, list=10%, signal=43%",Trpv1/Thbs4/Scn11a/Cacna1a/Pirt/Tacr1/Osm/Gria1/Lpar5/Adam11/Scn3a/Crhr1/Ntrk1/Cntnap2
GO:0001906,cell killing,160,-0.4853483415771669,-1.632298231018552,2.4416331898188104e-4,0.008747043813350897,0.008057614977296795,1795,"tags=26%, list=12%, signal=23%",Arrb2/C3/F2rl1/H2-M3/Spi1/Ncf1/Nckap1l/Vav1/Il4/Nts/Il21/Nkg7/Ccl17/Prf1/Lep/Cxcl10/Cd160/Nlrp6/H2-Ea/Unc13d/Gbp2b/Ptprc/Stap1/Ptpn6/Syk/Coro1a/Ifng/Il7r/Stx11/Sh2d1a/Slamf6/Hcst/H2bc12/Cd59b/F2/Cd2/Cd5l/Ccl22/Il12a/Cxcl13/Fcer2a
GO:0014874,response to stimulus involved in regulation of muscle adaptation,17,0.8142599251573989,1.868287294305357,2.5143070524110496e-4,0.008955026164575634,0.00824920447244531,1380,"tags=47%, list=9%, signal=43%",Prkag3/Sgca/Casq1/Trim63/Myog/Srl/Mtmr4/Nol3
GO:0030890,positive regulation of B cell proliferation,43,-0.6752204399165919,-1.8502318971746634,2.5508652915655946e-4,0.009032717211636319,0.008320772028039642,2229,"tags=56%, list=15%, signal=48%",Tnfsf13b/Cd38/Chrnb2/Cd74/Irs2/Tlr9/Cdkn1a/Nckap1l/Mef2c/Il4/Il21/Btk/Clcf1/Gpr183/Card11/Ptprc/Bcl2/Tnfrsf4/Sash3/Il2/Cd40/Cd40lg/Bst1/Tnfrsf13c
GO:0032655,regulation of interleukin-12 production,57,-0.6166212876756599,-1.7695457189758592,2.591773003041393e-4,0.009124828400362972,0.008405623151424626,1862,"tags=37%, list=12%, signal=32%",Mefv/Arrb2/Tlr9/Tlr8/H2-M3/Irf8/Tigit/Laptm5/Lep/Il16/Syk/Ifng/Tnfsf4/Nlrc3/Il10/Cd40/Cd40lg/Flt3/Slamf1/Ltb/Ccr7
GO:0045348,positive regulation of MHC class II biosynthetic process,12,-0.864555358801609,-1.8449061946605416,2.740671388021615e-4,0.009593915956011665,0.008837737931539176,1150,"tags=58%, list=8%, signal=54%",Il4/Ciita/Cdk5r1/Ifng/Il33/Il10/Cd40lg
GO:0006909,phagocytosis,207,-0.45362868427047254,-1.5712236880599528,2.945384851674536e-4,0.010235665485681326,0.009428905728600714,1806,"tags=22%, list=12%, signal=20%",Hck/C3/Cfp/Pld4/Alox15/F2rl1/Xkr6/Tulp1/Siglece/Il2rb/Xkr8/P2ry6/Nckap1l/Irf8/Fpr2/Vav1/Arhgap25/Itgb2/Sh3bp1/Sftpa1/Lep/Unc13d/Ncf4/Apoa2/Btk/Bin2/Dock2/Syt11/Itgal/Fgr/Ptprc/Stap1/Syk/Coro1a/Ifng/Lepr/Cebpe/Il15/Myo1g/Xkr5/Il2rg/Pla2g5/Slamf1/Ccr7/Timd4/Marco
GO:0007389,pattern specification process,422,0.3888456740836992,1.4351682056817636,2.957415590867768e-4,0.010235665485681326,0.009428905728600714,2779,"tags=31%, list=19%, signal=26%",Foxn4/Gli2/Ccdc40/Gli1/Foxj1/Vax2/Dmrt2/Ttn/Myf6/Sim2/Isl1/Mesp1/Ascl1/Stk31/Hoxa10/Ccdc39/Foxh1/Hoxa1/Tcap/Sema3a/Bmp5/Dnaaf4/Pkd1l1/Gm572/Six1/Gsc/Zic2/Lbx1/Fgfr4/Lefty2/Hoxc11/Wnt5a/Hoxa11/Gli3/Tbx5/Hnf1b/Wnt7b/Tdrd5/Pcsk5/Osr2/Sfrp1/Crb2/Disp1/Erbb4/Satb2/Gpr161/Wnt3/Hoxd12/Wnt2b/Prop1/Helt/Chrdl1/Pax6/Nanog/Aplnr/Cyp26c1/Smad3/Bmpr2/Cfap52/Asph/Sema3c/Cyp26a1/Bmpr1b/Gas1/Eya1/Reln/En1/Tbc1d32/Hhip/Ar/Osr1/Aldh1a2/Anks6/Trp63/Fgfr2/Tll1/Tbx3/Scmh1/Ctnnb1/Smarcd3/Nkx3-1/Ihh/Hipk1/Mdfi/Ift57/Dnah11/Rttn/Mns1/Alx4/Foxa1/Arc/Smad5/Stc1/Pitx2/Cited2/Wif1/Ift74/Mllt3/Wnt2/Nphp3/Enkur/Foxc1/Acvr2a/Pcsk6/Fgf1/Fbxl15/Tgfbr1/Drc1/Dmrta2/Setdb2/Msx1/Smo/Tcf15/Tgif1/Celsr2/Hoxc9/Cfap45/Hif1a/Irx3/Hoxc6/Srf/Ttc21b/Meis2/Mnx1/Wnt1/Rax/Ooep/Zic1/Emx1/Hand2
GO:0032615,interleukin-12 production,59,-0.6147383704965441,-1.7742962742234647,3.055154388548185e-4,0.010514536957441674,0.00968579697043573,1862,"tags=36%, list=12%, signal=31%",Mefv/Arrb2/Tlr9/Tlr8/H2-M3/Irf8/Tigit/Laptm5/Lep/Il16/Syk/Ifng/Tnfsf4/Nlrc3/Il10/Cd40/Cd40lg/Flt3/Slamf1/Ltb/Ccr7
GO:1903305,regulation of regulated secretory pathway,140,-0.4899532870773425,-1.628551734239171,3.258948988649543e-4,0.011153252237132458,0.010274169672537607,2023,"tags=31%, list=14%, signal=27%",Rab3a/D6Wsu163e/Doc2b/Ptafr/Syt9/Nlgn1/Cacna1d/Mical1/Adora3/Stxbp1/F2rl1/Stx1a/Spi1/Cacna1a/Pram1/Cacna1h/Syt2/Prkcb/Nckap1l/Lrrk2/Trim9/Itgb2/P2rx1/Il4/Htr1b/Pla2g3/Cd160/Nppc/Unc13d/Syt3/Syt11/Fgr/Il13ra2/Syk/Fcer1a/P2ry4/Gata1/Rac2/Scamp5/Slc4a8/Crhr1/Syt13/Cacna1i
GO:0097696,cell surface receptor signaling pathway via STAT,141,-0.48761864437076907,-1.6193352190870631,3.3996206691296087e-4,0.011570042343937768,0.01065810901006072,2312,"tags=28%, list=15%, signal=24%",Tnfrsf18/Thpo/Il15ra/Csf2ra/Il6/Egf/Il6ra/Il18/Il10ra/Crlf3/Crlf1/Cntf/Ccl5/Nlk/Socs1/Il4/Il21/Agap2/Cish/Csf2/Lep/Cdk5r1/Stat4/Clcf1/Ptprc/Osm/Ifng/Il2/Hes5/Il15/Il7r/Il10/Stra6/Il31ra/Cd40/Lck/Dab1/Il22ra2/Gh/Il12a
