chr	rs	ps	n_miss	alpha	beta	gamma
1	rs48962291	122388352	1	1.744675e-06	1.724387e-03	2.300000e-03
1	rs213804272	123990777	1	1.744675e-06	-5.857851e-04	1.200000e-03
1	rs31189732	124504810	1	1.744675e-06	-4.078441e-04	3.000000e-03
1	rs47085630	124541277	1	1.744675e-06	-8.446899e-04	4.600000e-03
1	rs49565748	125823267	1	1.744675e-06	3.851370e-04	1.600000e-03
1	rs30561273	126078905	1	1.744675e-06	-8.083889e-04	1.900000e-03
1	rs30785490	126340209	1	1.744675e-06	4.443907e-04	2.800000e-03
1	rs32612920	126657091	1	-4.169343e-06	-1.145306e-03	2.700000e-03
1	rs31573665	126672811	1	-4.169343e-06	3.104878e-04	3.000000e-03
1	rs47328362	126721879	1	-4.169343e-06	5.414679e-04	4.400000e-03
1	rs32769332	126729134	1	-1.104902e-05	-2.769347e-03	2.200000e-03
1	rs32013884	126926140	1	-1.104902e-05	-1.873416e-03	2.200000e-03
1	rs50349808	127036771	1	-1.104902e-05	-5.713077e-04	3.800000e-03
1	rs32811017	127043582	1	-1.104902e-05	-5.027896e-04	3.300000e-03
1	rs31348531	127049404	1	-1.104902e-05	-1.452962e-03	3.200000e-03
1	rs33889750	127149340	1	-1.104902e-05	-6.651835e-04	4.600000e-03
1	rs47026905	127154464	1	-1.104902e-05	-1.938884e-03	1.700000e-03
1	rs6263067	127168237	2	-1.220315e-05	3.509184e-04	2.000000e-03
1	rs32558546	128543327	2	-1.220315e-05	7.561015e-04	2.200000e-03
1	rs32101230	128543687	2	2.125621e-07	-6.613194e-04	3.700000e-03
1	rs49892902	128544902	2	-5.156946e-07	-5.480142e-04	2.200000e-03
1	rs8256197	128589065	2	-5.156946e-07	-3.363013e-03	1.600000e-03
1	rs13459051	130850953	2	-5.156946e-07	-1.513846e-04	1.100000e-03
1	rs32335588	130863937	2	-1.122085e-05	-2.561697e-03	2.400000e-03
1	rs32112067	131330549	2	-1.122085e-05	-3.618510e-03	2.400000e-03
1	rs108035116	131595730	2	-1.122085e-05	-4.536293e-03	2.000000e-03
1	rs6250833	131661937	2	-1.122085e-05	-1.527770e-03	1.700000e-03
1	rs37505705	132035118	2	-1.122085e-05	-1.437255e-03	4.200000e-03
1	rs31762723	132495600	2	-1.122085e-05	2.643750e-04	4.100000e-03
1	rs30763126	132628058	2	-1.049260e-05	-1.891439e-03	2.600000e-03
1	rs33494411	133156613	2	-1.049260e-05	-9.340191e-04	3.300000e-03
1	rs30766381	133168277	2	-7.946211e-06	-1.158164e-03	3.300000e-03
1	rs32452440	133884526	2	-7.946211e-06	-2.203863e-03	2.900000e-03
1	rs37131139	133975583	2	-1.856297e-06	1.600946e-04	2.800000e-03
1	rs13476119	134210714	2	-1.856297e-06	-9.941020e-05	3.200000e-03
1	rs49289788	135170068	2	-3.863112e-06	3.487903e-04	1.600000e-03
1	rs36548506	135483822	2	-3.863112e-06	7.292567e-04	1.400000e-03
1	rs37895110	135562623	2	-3.863112e-06	-1.004665e-04	3.000000e-03
1	rs3691222	136317917	2	-1.570251e-06	6.346121e-05	3.700000e-03
1	rs33589350	136537577	2	-3.863112e-06	-1.377777e-03	3.800000e-03
1	rs33586240	136554384	2	-4.100543e-06	2.439967e-03	1.900000e-03
1	rs6406033	136566409	2	-1.320409e-05	-2.066049e-03	2.600000e-03
1	rs46445754	137433396	2	-1.320409e-05	3.634860e-04	3.500000e-03
1	rs31534627	138573759	2	-1.320409e-05	-3.535199e-03	3.100000e-03
1	rs215571652	138606530	2	-1.320409e-05	-2.019050e-03	1.800000e-03
1	rs13476137	139231587	2	-1.320409e-05	-2.576348e-03	1.200000e-03
1	rs13476138	139521091	2	-2.538237e-05	-3.050334e-03	3.700000e-03
1	rs49147137	139601839	2	-2.538237e-05	-4.424087e-03	3.400000e-03
1	rs107630249	139806775	2	-2.717399e-05	-4.640180e-03	4.100000e-03
1	rs3682831	139959904	2	-2.717399e-05	-4.750868e-03	4.200000e-03
1	rs13476148	142965852	2	-2.433715e-05	-2.932842e-03	2.900000e-03
1	rs31066093	145201671	2	-2.433715e-05	-2.552274e-03	2.600000e-03
1	rs31063456	145376780	2	-2.053872e-05	-2.447650e-03	3.400000e-03
1	rs31055515	145394499	2	-2.053872e-05	-1.229464e-03	4.300000e-03
1	rs32687429	146268884	1	-2.154303e-05	-6.639653e-03	2.600000e-03
1	rs32586240	146663267	1	-2.154303e-05	-2.272265e-03	3.100000e-03
1	rs31006935	146745009	1	-1.106336e-05	-1.457581e-03	3.100000e-03
1	rs31190083	146782668	1	-1.106336e-05	-1.303530e-03	2.900000e-03
1	rs13476163	146870515	1	-1.106336e-05	-2.832015e-03	1.900000e-03
1	rs30991744	146963443	1	-1.106336e-05	-2.013366e-03	3.400000e-03
1	rs30769516	147054880	1	-1.255350e-05	-3.070781e-03	3.200000e-03
1	rs3711440	147249374	1	-1.255350e-05	-2.462471e-04	2.300000e-03
1	rs6411476	148979977	1	-1.255350e-05	-2.353333e-03	1.800000e-03
1	rs3680050	149797787	1	-1.255350e-05	-2.322109e-03	4.200000e-03
1	rs31640585	150054306	1	-1.255350e-05	-6.192978e-04	3.700000e-03
1	rs13476175	150059940	1	-1.255350e-05	-8.492455e-04	2.600000e-03
1	rs13476177	150643877	1	-1.255350e-05	-4.069000e-03	1.900000e-03
1	rs31897662	151271465	1	-1.335901e-05	-4.142064e-03	2.700000e-03
1	rs31230953	151898499	1	-1.335901e-05	-2.759212e-03	2.700000e-03
1	rs31226073	151921167	1	-7.599888e-06	-1.223539e-04	2.300000e-03
1	rs31206241	152414681	1	-7.599888e-06	-1.325438e-03	4.200000e-03
1	rs31201062	152434510	1	-7.506398e-06	-2.043633e-04	2.500000e-03
1	rs6267646	152548837	1	-7.506398e-06	-1.660268e-03	3.400000e-03
1	rs31180473	152756519	1	-7.506398e-06	-8.642535e-04	2.800000e-03
1	rs32707440	152914150	1	-1.758414e-06	-4.691369e-04	2.700000e-03
1	rs31173184	153015716	1	-1.758414e-06	-6.588918e-04	2.200000e-03
1	rs13476184	153184875	1	-1.758414e-06	-1.005075e-03	2.900000e-03
1	rs231234050	153370055	1	-1.758414e-06	-2.255187e-03	2.000000e-03
1	rs47680477	153423405	1	-1.758414e-06	1.737451e-04	2.700000e-03
1	rs37068894	153932716	1	-1.758414e-06	-1.009003e-03	2.100000e-03
1	rs32571301	153969506	1	-1.758414e-06	-5.498339e-04	1.900000e-03
1	rs262053553	154143508	1	-1.758414e-06	-7.080396e-04	3.200000e-03
1	rs13476187	154205434	1	-1.758414e-06	-6.729146e-04	2.100000e-03
1	rs32380880	154527808	1	-1.758414e-06	-4.908239e-05	4.600000e-03
1	rs220024233	154532837	2	-1.935909e-06	1.477280e-03	1.500000e-03
1	rs32238353	154540240	2	-1.935909e-06	2.815348e-04	3.800000e-03
1	rs30592448	154583394	2	-1.935909e-06	-4.361979e-04	2.200000e-03
1	rs6181202	154609113	1	-2.379645e-06	-5.784745e-04	1.900000e-03
1	rs235136764	154871871	1	-2.379645e-06	-8.391544e-04	2.400000e-03
1	rs31598960	155096387	1	-2.694330e-06	-2.893139e-03	2.600000e-03
1	rs33692139	155104914	1	-2.694330e-06	-2.347542e-03	4.000000e-03
1	rs31404871	155701160	1	-1.204193e-06	-3.582588e-04	3.700000e-03
1	rs30497461	155704588	1	-1.204193e-06	1.293108e-03	2.700000e-03
1	rs32737955	155809944	1	-1.204193e-06	3.117701e-04	1.600000e-03
1	rs48733621	156406280	1	-1.204193e-06	-1.297973e-03	1.600000e-03
1	rs31266917	156848675	1	-1.204193e-06	9.935199e-04	2.800000e-03
1	rs30694289	156951158	1	-1.204193e-06	-1.987491e-04	2.700000e-03
1	rs3696645	157942804	1	-1.204193e-06	-3.001279e-04	4.000000e-03
1	rs30471675	157988638	1	-1.204193e-06	1.254366e-04	4.500000e-03
1	rs3722993	158217850	1	-1.204193e-06	5.087464e-04	3.200000e-03
1	rs49525822	158228105	1	-1.204193e-06	-1.846587e-03	2.100000e-03
1	rs6209248	158372504	1	-1.204193e-06	-3.051573e-04	1.900000e-03
1	rs33742737	158373251	0	-3.682693e-06	-8.543927e-04	2.800000e-03
1	rs33740307	158380674	0	-6.267249e-06	-7.899285e-05	3.600000e-03
1	rs33739489	158381471	0	-7.009161e-06	1.009771e-03	2.000000e-03
1	rs31315479	159434335	0	-7.009161e-06	-9.176386e-04	1.900000e-03
1	rs31303858	159479141	0	-7.009161e-06	-1.100477e-03	5.000000e-03
1	rs47852191	160261187	0	-7.009161e-06	-1.047719e-03	2.500000e-03
1	rs3693161	160285089	0	-2.845196e-07	-9.870551e-05	3.400000e-03
1	rs31694619	161735037	0	-2.845196e-07	-1.775130e-04	4.700000e-03
1	rs6255075	161981980	0	-1.506022e-06	6.170851e-04	1.100000e-03
1	rs31200652	162058587	0	-3.084677e-06	-6.424734e-05	4.500000e-03
1	rs3685643	162250061	0	-3.084677e-06	8.974260e-05	3.800000e-03
1	rs4222751	162598718	0	-3.084677e-06	-9.647651e-04	1.300000e-03
1	rs46133782	162964986	0	-3.084677e-06	7.128637e-04	2.500000e-03
1	rs49476641	163093547	0	-3.084677e-06	-1.758292e-03	3.300000e-03
1	rs6341208	163132699	0	-3.084677e-06	-1.449230e-03	4.000000e-03
1	rs32045036	163312366	0	-1.159250e-06	-8.321289e-04	3.000000e-03
1	rs31112062	163338902	0	5.894678e-06	2.812962e-04	3.800000e-03
1	rs47368358	164023933	0	5.894678e-06	6.446542e-04	3.600000e-03
1	rs32756586	164065311	0	5.894678e-06	4.122031e-04	3.300000e-03
1	rs45839990	164177549	0	5.894678e-06	-9.765300e-04	3.900000e-03
1	rs252083450	164430377	0	5.894678e-06	2.659765e-03	1.600000e-03
1	rs32249444	164441012	0	5.894678e-06	5.323308e-04	3.100000e-03
1	rs51211918	164476452	0	5.894678e-06	-1.065285e-03	2.500000e-03
1	rs33755574	164847250	0	5.894678e-06	2.463817e-04	2.900000e-03
1	rs31837891	164858900	0	5.894678e-06	2.296832e-03	3.200000e-03
1	rs32390142	164901452	0	5.894678e-06	1.645492e-03	2.600000e-03
1	rs252005115	164902237	0	5.894678e-06	1.116557e-03	2.600000e-03
1	rs30710796	166298517	0	5.894678e-06	-4.643937e-04	3.700000e-03
1	rs31428291	166393012	0	7.116181e-06	1.081082e-03	2.300000e-03
1	rs50916411	166416605	0	7.116181e-06	1.345130e-03	2.600000e-03
1	rs31286471	166711048	0	7.116181e-06	1.340797e-03	3.800000e-03
1	rs38443544	166713342	0	7.116181e-06	1.680385e-03	3.500000e-03
1	rs36664522	166740897	0	7.116181e-06	1.996580e-03	3.900000e-03
1	rs37545577	166799244	0	7.116181e-06	2.138514e-03	3.000000e-03
1	rs38346127	166908604	0	7.116181e-06	1.218958e-04	3.900000e-03
1	rs13476221	166983008	0	7.116181e-06	1.433364e-03	5.500000e-03
1	rs48965551	167194662	0	1.281852e-05	1.275009e-03	1.900000e-03
1	rs4222799	167223113	0	1.281852e-05	1.946212e-03	2.300000e-03
1	rs30563210	167331141	0	1.846513e-05	2.482758e-03	3.800000e-03
1	rs32238450	167709054	0	1.846513e-05	2.920696e-03	3.600000e-03
1	rs48267649	167823479	0	1.846513e-05	1.178983e-03	2.200000e-03
1	rs50209411	168144357	0	1.846513e-05	3.028995e-03	2.600000e-03
1	rs48742671	170535283	1	1.191196e-05	8.184991e-04	2.000000e-03
1	Affy_10351506	170949421	1	4.365882e-06	-1.216125e-03	3.900000e-03
1	rs48042782	171041085	1	6.623449e-06	3.318866e-04	4.600000e-03
1	rs8242766	171051752	1	6.623449e-06	4.211418e-04	2.100000e-03
1	rs31555580	171172245	1	6.623449e-06	-1.023309e-04	2.900000e-03
1	rs31557390	171193042	0	6.718124e-06	-1.480944e-04	3.200000e-03
1	rs3722740	171749117	1	9.019588e-06	1.005497e-03	2.200000e-03
1	rs3705274	172174127	0	6.718124e-06	2.843905e-03	1.100000e-03
1	rs31218323	172175373	0	6.718124e-06	3.162697e-04	2.200000e-03
1	rs47959443	172211153	0	6.718124e-06	9.843430e-05	3.500000e-03
1	rs31572828	172235364	0	1.255463e-05	1.437209e-03	2.000000e-03
1	rs31567752	172332392	0	1.255463e-05	8.159005e-04	1.400000e-03
1	rs31561281	172444585	0	1.255463e-05	-1.281216e-03	2.300000e-03
1	rs31559428	172578307	0	1.255463e-05	-1.644472e-04	2.900000e-03
1	rs49959361	172706936	0	1.255463e-05	1.625480e-03	3.200000e-03
1	rs51348059	172833310	0	1.255463e-05	3.073142e-03	2.300000e-03
1	rs259230007	172911308	0	2.254480e-05	3.238447e-03	2.800000e-03
1	rs31612847	173338628	0	2.254480e-05	1.944664e-03	2.200000e-03
1	rs31608155	173373044	0	2.254480e-05	1.428686e-03	3.600000e-03
1	rs31405208	173419519	0	2.254480e-05	2.770935e-03	2.400000e-03
1	rs46128598	173633577	0	2.254480e-05	2.244812e-03	3.400000e-03
1	rs31590468	173642967	0	2.254480e-05	3.234379e-03	4.800000e-03
1	rs31587587	173645553	0	8.495319e-06	9.632455e-04	1.700000e-03
1	rs31584856	173679184	0	1.005222e-05	-1.480058e-04	1.200000e-03
1	rs3682996	173746750	0	1.005222e-05	5.680889e-04	1.300000e-03
1	rs3669108	174541197	0	1.005222e-05	-9.692021e-04	2.200000e-03
1	rs6375522	174678717	0	1.005222e-05	3.613216e-03	1.700000e-03
1	rs4136041	175436852	0	1.005222e-05	1.903059e-03	1.800000e-03
1	rs31329176	175615046	0	1.005222e-05	3.295571e-04	2.400000e-03
1	rs31420065	175769156	0	1.005222e-05	-1.439896e-03	1.500000e-03
1	rs32559774	176205262	0	1.005222e-05	1.430305e-03	3.500000e-03
1	Affy_10352113	178015151	0	2.410170e-05	2.754324e-03	3.100000e-03
1	Affy_4563273	178156680	0	1.222437e-05	2.939722e-03	3.500000e-03
1	rs30712622	179862838	0	2.161236e-07	-4.869680e-04	3.300000e-03
1	rs31282255	179922241	0	2.161236e-07	1.879373e-03	3.900000e-03
1	rs30991108	180136780	0	2.161236e-07	-3.717799e-04	4.500000e-03
1	rs32374329	180184246	0	2.161236e-07	-4.392852e-04	1.900000e-03
1	rs51978750	180239782	0	2.161236e-07	2.048202e-05	2.700000e-03
1	rs49397948	180241080	0	2.161236e-07	-7.072593e-04	2.100000e-03
1	rs13476267	180283780	0	2.161236e-07	2.345126e-03	3.200000e-03
1	D1Mit426	180411621	0	2.161236e-07	-7.959406e-04	2.300000e-03
1	rs31837265	181475552	0	2.161236e-07	3.578316e-04	2.000000e-03
1	rs32603212	181548704	0	2.161236e-07	1.076171e-04	3.000000e-03
1	rs33816636	182001895	0	2.161236e-07	-4.254603e-05	4.100000e-03
1	rs8280550	182478249	0	2.161236e-07	-2.643356e-04	2.300000e-03
1	rs32337187	182749095	0	2.161236e-07	1.363597e-04	2.200000e-03
1	rs49919565	182948745	0	2.161236e-07	-9.371061e-04	2.300000e-03
1	rs30696745	183513186	0	2.161236e-07	-3.658668e-04	2.800000e-03
1	rs50246612	183579128	0	2.161236e-07	4.869396e-04	4.200000e-03
1	rs49141251	183605293	0	2.161236e-07	6.045901e-04	2.700000e-03
1	rs31307349	183947093	0	-5.298613e-07	5.205529e-04	2.700000e-03
1	rs46841759	183949127	0	-5.298613e-07	1.511197e-03	1.100000e-03
1	rs30477005	184190212	0	-5.298613e-07	2.834820e-04	2.200000e-03
1	rs13476281	184322353	0	-5.298613e-07	6.274682e-04	2.400000e-03
1	rs37406736	184323105	0	-5.298613e-07	-5.034806e-04	3.500000e-03
1	rs32470790	184324130	0	-5.298613e-07	3.110783e-04	3.200000e-03
1	rs3681873	184445172	0	-1.066749e-05	-1.580974e-03	1.500000e-03
1	rs48322183	184557995	0	-1.066749e-05	-1.472651e-04	4.300000e-03
1	D1Mit291	184730317	0	-6.861221e-06	-5.176513e-04	2.900000e-03
1	rs31785670	184880370	0	-6.119309e-06	-1.267486e-04	3.400000e-03
1	rs33828269	184909869	0	-3.534753e-06	-2.964346e-03	2.300000e-03
1	rs49916193	185166357	0	-3.534753e-06	-2.618591e-03	3.100000e-03
1	rs6154379	185177962	0	-3.534753e-06	3.174885e-03	1.700000e-03
1	rs30908228	185217608	0	-3.534753e-06	-1.589773e-03	2.900000e-03
1	rs259343497	185790793	0	-1.609326e-06	3.948196e-04	4.100000e-03
1	rs253187153	185794552	0	-1.609326e-06	1.720587e-03	1.500000e-03
1	rs32850226	185849378	0	-8.635661e-06	-5.875205e-04	2.100000e-03
1	rs32516008	185862034	1	-7.550430e-06	-2.948407e-03	2.500000e-03
1	rs13476286	185887123	0	-5.302451e-06	1.092674e-04	2.100000e-03
1	rs32287507	186130982	0	-5.302451e-06	-7.108026e-04	2.000000e-03
1	rs225810346	186206758	0	-3.284372e-06	1.352204e-03	2.300000e-03
1	rs13476288	186237051	0	-2.859199e-08	1.477556e-04	4.400000e-03
1	rs13476289	186628812	0	-2.859199e-08	-3.596643e-03	1.400000e-03
1	rs31553683	186809682	0	6.884014e-07	-9.607639e-04	2.100000e-03
1	rs32765300	186894572	0	6.884014e-07	2.805488e-03	2.200000e-03
1	rs30819961	187001416	0	6.884014e-07	4.735127e-03	4.000000e-04
1	rs31639995	187053680	0	6.884014e-07	5.836272e-04	4.300000e-03
1	rs31963150	187134545	0	6.884014e-07	6.932317e-04	2.800000e-03
1	rs13476290	187169478	0	6.884014e-07	1.470061e-04	3.600000e-03
1	rs32930910	187392713	0	6.884014e-07	3.760841e-04	2.000000e-03
1	rs32940354	187463427	0	6.884014e-07	1.714113e-04	3.600000e-03
1	rs32943482	187571357	0	6.884014e-07	-2.297566e-03	1.900000e-03
1	rs31574365	187595643	0	6.884014e-07	-1.575115e-04	1.500000e-03
1	rs31842689	187598257	0	6.884014e-07	-1.253497e-03	2.300000e-03
1	rs46826113	187621794	0	6.884014e-07	-1.582482e-03	2.200000e-03
1	rs48848476	187901038	0	6.884014e-07	-1.032319e-03	4.500000e-03
1	rs32769253	187919386	1	-1.714611e-06	7.526459e-04	3.200000e-03
1	rs52611989	187925003	1	-1.714611e-06	-1.215995e-03	4.200000e-03
1	rs32676547	188034862	1	-1.714611e-06	-9.812919e-04	2.300000e-03
1	rs3666905	188042879	1	-1.714611e-06	-9.077680e-04	2.700000e-03
1	rs30555925	188246931	2	-1.757083e-06	-6.356878e-05	2.700000e-03
1	rs13476293	188263219	0	-2.644809e-06	-9.309757e-04	1.700000e-03
1	rs31396325	188514560	0	-2.644809e-06	-1.297462e-03	2.600000e-03
1	rs3655423	188518307	0	4.079832e-06	2.583212e-04	1.500000e-03
1	rs49276806	188526439	0	4.079832e-06	1.435763e-03	2.500000e-03
1	rs32528185	188659784	0	4.049046e-06	9.979628e-04	2.700000e-03
1	rs36403320	188807764	0	4.049046e-06	2.629392e-03	2.200000e-03
1	rs31624276	189029118	0	4.049046e-06	-1.548129e-03	2.800000e-03
1	rs36292189	189031786	0	4.049046e-06	-6.378694e-04	2.000000e-03
1	rs31619477	189136357	0	4.941071e-06	4.636372e-04	1.800000e-03
1	rs32790314	189170283	0	5.473784e-06	1.373902e-03	3.200000e-03
1	rs32404005	189222535	0	1.128921e-05	1.263494e-03	2.900000e-03
1	rs30604277	189361953	0	6.419464e-06	7.224778e-04	1.600000e-03
1	rs3675669	189806053	0	8.723588e-06	1.168410e-03	2.200000e-03
1	rs30553311	189892783	0	8.723588e-06	1.470156e-03	3.600000e-03
1	rs32180871	189994733	0	8.723588e-06	1.555201e-03	4.100000e-03
1	rs32051408	190085535	0	8.723588e-06	1.696324e-03	3.600000e-03
1	rs31378221	190124682	0	1.052647e-05	1.638836e-03	3.400000e-03
1	rs32133051	190668009	0	1.052647e-05	1.007738e-03	1.700000e-03
1	rs31813445	191001481	0	1.052647e-05	4.300096e-04	4.900000e-03
1	rs6210519	191333382	0	4.655637e-06	7.377638e-04	2.600000e-03
1	rs33836586	191599384	0	4.655637e-06	7.744141e-04	5.400000e-03
1	rs31002906	191601182	0	4.655637e-06	3.714775e-03	1.000000e-03
1	rs30600086	191901059	0	4.655637e-06	1.303755e-03	2.500000e-03
1	rs8253327	191908118	0	-4.436645e-06	-8.664428e-04	4.500000e-03
1	rs49775781	191964941	0	-4.436645e-06	-1.422472e-03	3.300000e-03
1	rs31784615	191969842	0	-7.021201e-06	1.035461e-03	3.600000e-03
1	rs48016635	191978902	0	-1.156938e-05	-1.430358e-03	2.900000e-03
1	rs52191121	192075400	0	-1.156938e-05	-2.422761e-03	3.000000e-03
1	rs30762235	192141559	0	-1.848151e-05	-2.971231e-03	1.800000e-03
1	rs50259858	192154974	0	-1.848151e-05	-1.819243e-03	3.000000e-03
1	rs30997318	192413462	0	-1.848151e-05	-2.597522e-03	3.900000e-03
1	rs33068074	192430302	0	-1.848151e-05	-5.107097e-03	2.100000e-03
1	rs32793860	192528101	0	-1.848151e-05	-1.761368e-03	2.200000e-03
1	rs13500420	192926206	0	-1.848151e-05	-1.679902e-03	3.100000e-03
1	rs30897483	192941983	0	-1.848151e-05	-4.291608e-03	2.900000e-03
1	rs13476310	193474876	0	-1.848151e-05	-2.465014e-03	1.800000e-03
1	rs31478915	193481242	0	-1.361177e-05	-1.137175e-03	2.800000e-03
1	rs33174703	193514036	0	-1.361177e-05	-2.490227e-03	2.700000e-03
1	rs30453157	194052632	0	-1.361177e-05	-1.489272e-03	3.100000e-03
1	rs32271175	194149219	0	-1.361177e-05	-6.351547e-04	2.600000e-03
1	rs13476313	194161590	0	-1.361177e-05	-2.915059e-03	2.500000e-03
1	rs45997766	194504549	0	-1.361177e-05	-3.526200e-03	2.600000e-03
1	rs32662997	194759288	0	-1.361177e-05	-2.073687e-03	2.200000e-03
1	rs29611294	195288193	0	-1.361177e-05	-3.111498e-03	2.800000e-03
1	rs29609526	195308492	0	-1.361177e-05	-3.621749e-03	2.400000e-03
2	rs33299937	5653007	0	-2.736272e-06	-1.037147e-03	1.800000e-03
2	rs13476332	6311318	0	-2.736272e-06	-4.313539e-04	2.700000e-03
2	rs13476335	7696420	0	-3.416552e-06	3.726626e-04	1.800000e-03
2	Affy_4430433etal	9000000	2	-2.789878e-06	-1.333031e-04	3.000000e-03
2	rs33562363	9829662	0	-1.156497e-05	-7.660059e-04	4.500000e-03
2	rs13476350	11785865	0	3.279131e-07	-5.941307e-04	2.600000e-03
2	rs13476352	13436218	0	5.540804e-07	-1.429612e-03	9.000000e-04
2	rs29825025	13600088	0	-4.203162e-07	8.794926e-04	2.800000e-03
2	rs13476355	14395051	0	-4.203162e-07	-9.364851e-04	2.100000e-03
2	Affy_PC2_15	15000000	0	6.565283e-06	5.565310e-04	4.000000e-03
2	rs13476358	16305712	0	-5.312046e-06	9.310931e-05	4.600000e-03
2	rs27126014	17898115	0	-1.114855e-05	-5.368289e-04	4.400000e-03
2	rs29503212	17911757	0	-1.114855e-05	-1.869769e-03	3.300000e-03
2	rs27125983	17915505	0	-1.114855e-05	-2.890340e-04	2.100000e-03
2	rs27125935	17948720	0	-1.114855e-05	-3.193709e-04	1.900000e-03
2	rs6384589	18263847	0	-1.114855e-05	-2.549474e-04	2.400000e-03
2	rs13476363	18661262	0	-1.114855e-05	5.166289e-04	4.000000e-03
2	rs27144318	18764774	0	-1.114855e-05	-6.427093e-04	2.300000e-03
2	rs33092900	19016583	0	-1.114855e-05	-1.498513e-03	2.800000e-03
2	rs13476364	19078724	0	-1.673063e-05	4.259595e-04	2.400000e-03
2	rs27127331	19716101	0	-1.673063e-05	-3.373069e-03	1.800000e-03
2	rs49733425	19764084	0	-1.673063e-05	8.111214e-04	2.800000e-03
2	rs27140323	19978983	0	-1.673063e-05	-2.005983e-03	3.000000e-03
2	rs6292983	20017308	0	-1.673063e-05	-2.515508e-03	1.300000e-03
2	rs27136990	20963063	0	-1.673063e-05	-1.575961e-04	2.500000e-03
2	rs27137272	21236295	0	-1.673063e-05	-4.207681e-03	2.000000e-03
2	rs13476379	22820916	0	-6.014213e-06	-3.406468e-04	2.600000e-03
2	rs6193345	23343781	0	-1.673063e-05	-5.384640e-04	2.900000e-03
2	rs29866286	23766163	0	-1.224409e-05	-1.398331e-03	1.000000e-03
2	rs27219279	24076198	0	-1.224409e-05	-2.016416e-03	2.100000e-03
2	rs52428815	24093641	0	-3.667581e-07	1.568027e-03	2.700000e-03
2	rs6286688	24535153	0	-3.667581e-07	1.830755e-03	2.400000e-03
2	rs33287256	24675851	0	-3.667581e-07	1.152597e-03	2.000000e-03
2	rs32869517	24916883	0	-3.667581e-07	9.743647e-04	1.800000e-03
2	rs33279854	24948521	0	-3.667581e-07	-1.904704e-03	2.600000e-03
2	rs13476386	24971754	0	-3.667581e-07	6.976021e-04	2.600000e-03
2	rs27186439	25100133	0	-3.667581e-07	1.897964e-03	2.900000e-03
2	rs33369549	25630329	0	-3.667581e-07	8.080437e-04	1.600000e-03
2	rs27195273	25649555	0	1.211897e-06	7.668938e-04	2.300000e-03
2	rs33136036	25852660	0	1.211897e-06	1.438797e-03	4.000000e-03
2	rs13476390	25871177	0	1.211897e-06	2.152338e-04	3.300000e-03
2	rs33081937	26367718	0	1.211897e-06	1.667294e-03	4.500000e-03
2	rs27184053	26475048	0	1.211897e-06	4.616310e-04	2.900000e-03
2	rs27185513	26877892	0	1.211897e-06	-5.436898e-04	2.000000e-03
2	rs13465578	27062175	1	1.111963e-06	-2.682648e-04	2.000000e-03
2	rs32863453	28969780	1	2.608203e-07	6.292532e-04	2.000000e-03
2	rs13476408	30440967	0	-1.026708e-05	-8.588021e-04	1.200000e-03
2	rs33734426	30448317	0	-1.026708e-05	-1.715387e-03	2.500000e-03
2	rs230572488	30794170	0	-1.026708e-05	-2.567622e-03	3.200000e-03
2	rs49829810	30810094	0	-1.026708e-05	-1.155678e-03	2.700000e-03
2	rs51006262	31400356	0	-1.026708e-05	-1.131221e-03	2.600000e-03
2	rs13476413	31822659	0	-1.475363e-05	-2.608378e-03	3.900000e-03
2	rs33371101	31836342	0	-1.475363e-05	-4.115223e-03	2.200000e-03
2	rs13474428	32402585	0	-1.475363e-05	-1.792337e-03	3.100000e-03
2	rs13459060	32614942	0	-1.475363e-05	-2.486166e-03	3.700000e-03
2	rs28204077	32651600	0	-1.475363e-05	-5.520303e-04	2.000000e-03
2	rs13476419	33449967	0	-1.475363e-05	-1.721870e-04	1.800000e-03
2	rs32942981	33606958	0	-1.475363e-05	-1.566528e-03	2.700000e-03
2	rs33645392	33879187	0	-1.475363e-05	-3.005495e-03	1.900000e-03
2	rs29963019	33930663	0	-1.475363e-05	2.182373e-04	2.200000e-03
2	rs261548625	34073489	0	-1.475363e-05	-2.537110e-03	3.400000e-03
